iid,pid,wave,gender,age,age_o,race,race_o,same_race,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
435,448,17,Female,22,22,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.73,25,15,25,25,5,5,25,5,20,25,15,10,7,9,9,9,9,5,10,1,1
435,449,17,Female,22,23,Black/African American,Other,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.01,55,2,1,40,1,1,25,5,20,25,15,10,7,9,9,9,9,5,8,1,1
435,450,17,Female,22,25,Black/African American,European/Caucasian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,-0.08,50,5,5,5,5,30,25,5,20,25,15,10,7,9,9,9,9,5,7,1,0
435,451,17,Female,22,30,Black/African American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.21,20,40,5,20,5,10,25,5,20,25,15,10,7,9,9,9,9,5,1,0,0
435,452,17,Female,22,29,Black/African American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,0.12,35,30,25,5,0,5,25,5,20,25,15,10,7,9,9,9,9,5,1,0,0
435,453,17,Female,22,27,Black/African American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Seemed like a fun night out,Almost never,Twice a week,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,-0.17,30,30,30,5,0,5,25,5,20,25,15,10,7,9,9,9,9,5,3,0,0
436,440,17,Female,23,21,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.53,35,5,30,20,5,5,28,8,17,22,17,8,9,8,10,7,6,5,10,1,0
436,441,17,Female,23,24,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.05,35,10,25,20,5,5,28,8,17,22,17,8,9,8,10,7,6,5,10,1,0
436,442,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.05,40,10,0,45,0,5,28,8,17,22,17,8,9,8,10,7,6,5,8,0,0
436,443,17,Female,23,27,European/Caucasian-American,Latino/Hispanic American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.02,30,25,10,20,0,15,28,8,17,22,17,8,9,8,10,7,6,5,8,0,0
436,444,17,Female,23,26,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.11,50,10,10,30,0,0,28,8,17,22,17,8,9,8,10,7,6,5,9,0,0
436,445,17,Female,23,30,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.06,40,12,18,12,6,12,28,8,17,22,17,8,9,8,10,7,6,5,8,0,0
436,446,17,Female,23,28,European/Caucasian-American,Latino/Hispanic American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.32,30,20,25,15,10,0,28,8,17,22,17,8,9,8,10,7,6,5,8,0,0
436,447,17,Female,23,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.31,15,30,25,20,0,10,28,8,17,22,17,8,9,8,10,7,6,5,8,0,0
436,448,17,Female,23,22,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0,25,15,25,25,5,5,28,8,17,22,17,8,9,8,10,7,6,5,10,1,1
436,449,17,Female,23,23,European/Caucasian-American,Other,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.78,55,2,1,40,1,1,28,8,17,22,17,8,9,8,10,7,6,5,10,1,1
436,450,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.48,50,5,5,5,5,30,28,8,17,22,17,8,9,8,10,7,6,5,7,0,0
436,451,17,Female,23,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.45,20,40,5,20,5,10,28,8,17,22,17,8,9,8,10,7,6,5,7,0,0
436,452,17,Female,23,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,-0.04,35,30,25,5,0,5,28,8,17,22,17,8,9,8,10,7,6,5,7,0,0
436,453,17,Female,23,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9,1,Law,Seemed like a fun night out,Several times a year,Several times a week,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,0.59,30,30,30,5,0,5,28,8,17,22,17,8,9,8,10,7,6,5,7,0,0
437,440,17,Female,23,21,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.22,35,5,30,20,5,5,15,15,18,18,14,20,7,9,9,9,8,5,9,1,0
437,441,17,Female,23,24,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.14,35,10,25,20,5,5,15,15,18,18,14,20,7,9,9,9,8,5,7,1,1
437,442,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,-0.06,40,10,0,45,0,5,15,15,18,18,14,20,7,9,9,9,8,5,8,1,1
437,443,17,Female,23,27,European/Caucasian-American,Latino/Hispanic American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.35,30,25,10,20,0,15,15,15,18,18,14,20,7,9,9,9,8,5,7,0,0
437,444,17,Female,23,26,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,-0.08,50,10,10,30,0,0,15,15,18,18,14,20,7,9,9,9,8,5,7,1,0
437,445,17,Female,23,30,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.15,40,12,18,12,6,12,15,15,18,18,14,20,7,9,9,9,8,5,8,1,0
437,446,17,Female,23,28,European/Caucasian-American,Latino/Hispanic American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.34,30,20,25,15,10,0,15,15,18,18,14,20,7,9,9,9,8,5,8,1,0
437,447,17,Female,23,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.34,15,30,25,20,0,10,15,15,18,18,14,20,7,9,9,9,8,5,7,1,0
437,448,17,Female,23,22,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.41,25,15,25,25,5,5,15,15,18,18,14,20,7,9,9,9,8,5,6,1,1
437,449,17,Female,23,23,European/Caucasian-American,Other,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.35,55,2,1,40,1,1,15,15,18,18,14,20,7,9,9,9,8,5,5,0,0
437,450,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.53,50,5,5,5,5,30,15,15,18,18,14,20,7,9,9,9,8,5,5,0,0
437,451,17,Female,23,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.44,20,40,5,20,5,10,15,15,18,18,14,20,7,9,9,9,8,5,6,0,0
437,452,17,Female,23,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.47,35,30,25,5,0,5,15,15,18,18,14,20,7,9,9,9,8,5,5,0,0
437,453,17,Female,23,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2,6,Social Work,Seemed like a fun night out,Twice a month,Several times a week,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,0.4,30,30,30,5,0,5,15,15,18,18,14,20,7,9,9,9,8,5,5,0,0
438,440,17,Female,23,21,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.14,35,5,30,20,5,5,14,15,16,17,18,20,7,8,7,7,7,4,6,1,0
438,441,17,Female,23,24,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.4,35,10,25,20,5,5,14,15,16,17,18,20,7,8,7,7,7,4,5,0,0
438,442,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.36,40,10,0,45,0,5,14,15,16,17,18,20,7,8,7,7,7,4,2,0,0
438,443,17,Female,23,27,European/Caucasian-American,Latino/Hispanic American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.38,30,25,10,20,0,15,14,15,16,17,18,20,7,8,7,7,7,4,5,0,0
438,444,17,Female,23,26,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,-0.22,50,10,10,30,0,0,14,15,16,17,18,20,7,8,7,7,7,4,4,0,0
438,445,17,Female,23,30,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.39,40,12,18,12,6,12,14,15,16,17,18,20,7,8,7,7,7,4,8,1,0
438,446,17,Female,23,28,European/Caucasian-American,Latino/Hispanic American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.28,30,20,25,15,10,0,14,15,16,17,18,20,7,8,7,7,7,4,6,1,1
438,447,17,Female,23,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.35,15,30,25,20,0,10,14,15,16,17,18,20,7,8,7,7,7,4,5,0,0
438,448,17,Female,23,22,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.48,25,15,25,25,5,5,14,15,16,17,18,20,7,8,7,7,7,4,4,0,0
438,449,17,Female,23,23,European/Caucasian-American,Other,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.12,55,2,1,40,1,1,14,15,16,17,18,20,7,8,7,7,7,4,6,0,0
438,450,17,Female,23,25,European/Caucasian-American,European/Caucasian-American,1,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.46,50,5,5,5,5,30,14,15,16,17,18,20,7,8,7,7,7,4,4,1,1
438,451,17,Female,23,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.44,20,40,5,20,5,10,14,15,16,17,18,20,7,8,7,7,7,4,3,0,0
438,452,17,Female,23,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.3,35,30,25,5,0,5,14,15,16,17,18,20,7,8,7,7,7,4,3,0,0
438,453,17,Female,23,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Social Work,Seemed like a fun night out,Twice a month,Several times a week,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.31,30,30,30,5,0,5,14,15,16,17,18,20,7,8,7,7,7,4,3,0,0
439,440,17,Female,29,21,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.38,35,5,30,20,5,5,20,10,50,5,10,5,8,8,7,7,7,7,7,0,0
439,441,17,Female,29,24,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,-0.09,35,10,25,20,5,5,20,10,50,5,10,5,8,8,7,7,7,7,5,1,0
439,442,17,Female,29,25,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.45,40,10,0,45,0,5,20,10,50,5,10,5,8,8,7,7,7,7,6,0,0
439,443,17,Female,29,27,European/Caucasian-American,Latino/Hispanic American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.59,30,25,10,20,0,15,20,10,50,5,10,5,8,8,7,7,7,7,5,0,0
439,444,17,Female,29,26,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.26,50,10,10,30,0,0,20,10,50,5,10,5,8,8,7,7,7,7,8,1,0
439,445,17,Female,29,30,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.48,40,12,18,12,6,12,20,10,50,5,10,5,8,8,7,7,7,7,6,1,1
439,446,17,Female,29,28,European/Caucasian-American,Latino/Hispanic American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.67,30,20,25,15,10,0,20,10,50,5,10,5,8,8,7,7,7,7,5,1,1
439,447,17,Female,29,26,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.49,15,30,25,20,0,10,20,10,50,5,10,5,8,8,7,7,7,7,5,0,0
439,448,17,Female,29,22,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.5,25,15,25,25,5,5,20,10,50,5,10,5,8,8,7,7,7,7,7,1,1
439,449,17,Female,29,23,European/Caucasian-American,Other,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.46,55,2,1,40,1,1,20,10,50,5,10,5,8,8,7,7,7,7,4,0,0
439,450,17,Female,29,25,European/Caucasian-American,European/Caucasian-American,1,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.21,50,5,5,5,5,30,20,10,50,5,10,5,8,8,7,7,7,7,5,0,0
439,451,17,Female,29,30,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.22,20,40,5,20,5,10,20,10,50,5,10,5,8,8,7,7,7,7,6,0,0
439,452,17,Female,29,29,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.43,35,30,25,5,0,5,20,10,50,5,10,5,8,8,7,7,7,7,7,0,0
439,453,17,Female,29,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,5,Bilingual Education,To meet new people,Once a week,Twice a week,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.48,30,30,30,5,0,5,20,10,50,5,10,5,8,8,7,7,7,7,5,0,0
440,430,17,Male,21,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.59,10,25,15,20,15,15,35,5,30,20,5,5,8,8,9,9,9,7,8,0,0
440,431,17,Male,21,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.45,15,15,25,15,15,15,35,5,30,20,5,5,8,8,9,9,9,7,4,0,0
440,432,17,Male,21,28,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.03,15,30,30,10,10,5,35,5,30,20,5,5,8,8,9,9,9,7,7,0,0
440,433,17,Male,21,30,European/Caucasian-American,Other,0,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.11,20,20,20,20,10,10,35,5,30,20,5,5,8,8,9,9,9,7,4,0,0
440,434,17,Male,21,27,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.18,30,15,15,30,0,10,35,5,30,20,5,5,8,8,9,9,9,7,6,0,0
440,435,17,Male,21,22,European/Caucasian-American,Black/African American,0,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.1,25,5,20,25,15,10,35,5,30,20,5,5,8,8,9,9,9,7,8,0,0
440,436,17,Male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.53,28,8,17,22,17,8,35,5,30,20,5,5,8,8,9,9,9,7,10,0,0
440,437,17,Male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.22,15,15,18,18,14,20,35,5,30,20,5,5,8,8,9,9,9,7,8,0,0
440,438,17,Male,21,23,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.14,14,15,16,17,18,20,35,5,30,20,5,5,8,8,9,9,9,7,9,0,0
440,439,17,Male,21,29,European/Caucasian-American,European/Caucasian-American,1,8,2,Law,Seemed like a fun night out,Almost never,Twice a week,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,0.38,20,10,50,5,10,5,35,5,30,20,5,5,8,8,9,9,9,7,7,0,0
441,430,17,Male,24,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.41,10,25,15,20,15,15,35,10,25,20,5,5,8,7,8,9,8,7,9,1,0
441,431,17,Male,24,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.46,15,15,25,15,15,15,35,10,25,20,5,5,8,7,8,9,8,7,5,1,0
441,432,17,Male,24,28,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.15,15,30,30,10,10,5,35,10,25,20,5,5,8,7,8,9,8,7,6,0,0
441,433,17,Male,24,30,European/Caucasian-American,Other,0,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.11,20,20,20,20,10,10,35,10,25,20,5,5,8,7,8,9,8,7,8,0,0
441,434,17,Male,24,27,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.11,30,15,15,30,0,10,35,10,25,20,5,5,8,7,8,9,8,7,7,1,0
441,435,17,Male,24,22,European/Caucasian-American,Black/African American,0,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.01,25,5,20,25,15,10,35,10,25,20,5,5,8,7,8,9,8,7,8,1,1
441,436,17,Male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.05,28,8,17,22,17,8,35,10,25,20,5,5,8,7,8,9,8,7,7,0,0
441,437,17,Male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.14,15,15,18,18,14,20,35,10,25,20,5,5,8,7,8,9,8,7,9,1,1
441,438,17,Male,24,23,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,0.4,14,15,16,17,18,20,35,10,25,20,5,5,8,7,8,9,8,7,9,1,0
441,439,17,Male,24,29,European/Caucasian-American,European/Caucasian-American,1,4,2,Law,To meet new people,Almost never,Several times a week,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,-0.09,20,10,50,5,10,5,35,10,25,20,5,5,8,7,8,9,8,7,8,0,0
442,430,17,Male,25,22,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.15,10,25,15,20,15,15,40,10,0,45,0,5,7,9,8,8,9,6,6,1,0
442,431,17,Male,25,27,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.06,15,15,25,15,15,15,40,10,0,45,0,5,7,9,8,8,9,6,5,1,1
442,432,17,Male,25,28,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,-0.11,15,30,30,10,10,5,40,10,0,45,0,5,7,9,8,8,9,6,8,1,1
442,433,17,Male,25,30,European/Caucasian-American,Other,0,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.26,20,20,20,20,10,10,40,10,0,45,0,5,7,9,8,8,9,6,6,1,1
442,434,17,Male,25,27,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.35,30,15,15,30,0,10,40,10,0,45,0,5,7,9,8,8,9,6,6,1,0
442,435,17,Male,25,22,European/Caucasian-American,Black/African American,0,1,1,Law,Looking for a serious relationship,Several times a year,Several times a week,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,0.14,25,5,20,25,15,10,40,10,0,45,0,5,7,9,8,8,9,6,5,1,0
